Fecha,Presentacion,Origen,Destino,Transporte,Volumen ton
2011-12-22,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,19.0
2011-12-27,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2011-12-28,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2011-12-29,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,19.0
2011-12-29,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2011-12-30,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,450.0
2012-01-03,Caja de 20 kg.,Nayarit,Yucatán: Central de Abasto de Mérida,Trailer,4.0
2012-01-03,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,3.0
2012-01-03,Caja de 10 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,11.0
2012-01-03,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2012-01-04,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2012-01-04,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.0
2012-01-05,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,19.0
2012-01-05,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2012-01-06,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,76.0
2012-01-06,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-01-09,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,28.9
2012-01-10,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.0
2012-01-10,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-01-11,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,82.0
2012-01-11,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2012-01-12,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,20.0
2012-01-12,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,405.0
2012-01-12,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-01-13,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,345.0
2012-01-16,Caja de 10 kg.,Nayarit,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,28.24
2012-01-16,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,68.0
2012-01-17,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2012-01-17,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-01-18,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,375.0
2012-01-18,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,68.0
2012-01-19,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,19.0
2012-01-19,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2012-01-19,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,64.0
2012-01-20,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,24.0
2012-01-20,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-01-23,Caja de 10 kg.,Sinaloa,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,41.71
2012-01-23,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,168.08
2012-01-24,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-01-24,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,405.0
2012-01-25,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.0
2012-01-25,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,375.0
2012-01-26,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,20.0
2012-01-26,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-01-26,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2012-01-27,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.68
2012-01-27,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,88.0
2012-01-27,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-01-30,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-01-31,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-01-31,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2012-02-01,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-02-01,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2012-02-02,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,20.0
2012-02-02,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,375.0
2012-02-03,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,36.0
2012-02-03,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2012-02-07,Caja de 10 kg.,Nayarit,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,27.47
2012-02-07,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,86.69
2012-02-07,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2012-02-08,Caja de 20 kg.,Nayarit,Yucatán: Central de Abasto de Mérida,Trailer,7.0
2012-02-08,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,3.0
2012-02-08,Caja de 10 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,12.0
2012-02-08,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-02-08,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,76.42
2012-02-09,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,19.0
2012-02-09,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2012-02-10,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2012-02-13,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,143.79
2012-02-14,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2012-02-14,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-02-15,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2012-02-16,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,19.0
2012-02-16,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,70.0
2012-02-17,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.0
2012-02-17,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2012-02-20,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,0.0
2012-02-20,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,70.0
2012-02-21,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-02-21,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,375.0
2012-02-22,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2012-02-23,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,20.0
2012-02-23,Caja de 10 kg.,Nayarit,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,29.38
2012-02-23,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.0
2012-02-23,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-02-24,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2012-02-24,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-02-27,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,45.25
2012-02-28,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-02-29,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,40.0
2012-02-29,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,405.0
2012-03-01,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,21.0
2012-03-01,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,345.0
2012-03-01,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-03-02,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.0
2012-03-02,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2012-03-05,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,58.0
2012-03-06,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-03-07,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.0
2012-03-07,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2012-03-08,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2012-03-08,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,41.96
2012-03-08,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,34.0
2012-03-09,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2012-03-09,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,72.83
2012-03-09,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-03-12,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,39.9
2012-03-12,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,34.0
2012-03-13,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,405.0
2012-03-13,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,24.0
2012-03-13,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-03-14,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,21.0
2012-03-14,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,8.0
2012-03-14,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,10.0
2012-03-14,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,36.0
2012-03-14,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2012-03-15,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,22.0
2012-03-15,Arpilla de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2012-03-16,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,405.0
2012-03-20,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2012-03-20,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,157.52
2012-03-21,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2012-03-21,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Torton,11.96
2012-03-21,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,80.0
2012-03-22,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,21.0
2012-03-22,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2012-03-22,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-03-23,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2012-03-23,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,39.86
2012-03-23,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.0
2012-03-26,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.0
2012-03-26,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,24.0
2012-03-27,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-03-27,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.0
2012-03-28,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2012-03-28,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.97
2012-03-28,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,86.0
2012-03-29,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,22.0
2012-03-29,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2012-03-29,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,88.0
2012-03-30,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,62.0
2012-03-30,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,375.0
2012-04-03,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,3.45
2012-04-03,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,10.0
2012-04-03,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,13.0
2012-04-03,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,78.09
2012-04-04,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,23.0
2012-04-04,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2012-04-09,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2012-04-10,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2012-04-11,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2012-04-12,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,23.0
2012-04-12,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2012-04-12,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,81.4
2012-04-13,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2012-04-16,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,34.0
2012-04-17,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2012-04-17,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,80.0
2012-04-18,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2012-04-18,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,34.0
2012-04-19,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,23.0
2012-04-19,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2012-04-19,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-04-20,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,68.0
2012-04-20,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,375.0
2012-04-23,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,82.0
2012-04-24,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2012-04-24,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.0
2012-04-25,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.8
2012-04-26,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,22.0
2012-04-26,Caja de 11 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2012-04-26,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.0
2012-04-27,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,106.0
2012-04-27,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2012-04-30,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,87.0
2012-05-02,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2012-05-02,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,3.0
2012-05-02,Caja de 20 kg.,Chiapas,Yucatán: Central de Abasto de Mérida,Torton,5.0
2012-05-02,Caja de 10 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,15.0
2012-05-02,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,82.0
2012-05-03,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,21.0
2012-05-03,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,76.0
2012-05-03,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2012-05-04,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,375.0
2012-05-04,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,171.2
2012-05-07,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,78.0
2012-05-08,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2012-05-09,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.21
2012-05-09,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,40.0
2012-05-10,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,20.0
2012-05-10,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,104.0
2012-05-10,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2012-05-11,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.0
2012-05-11,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2012-05-14,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,68.0
