Fecha,Presentacion,Precio Kg,centro_distribucion,anio,mes
28/06/2006,Caja de 17 kg.,15.88235294,Central de Abasto de Iztapalapa DF,2006,6
29/06/2006,Caja de 17 kg.,15.88235294,Central de Abasto de Iztapalapa DF,2006,6
30/06/2006,Caja de 17 kg.,15.88235294,Central de Abasto de Iztapalapa DF,2006,6
03/07/2006,Caja de 17 kg.,15.29411765,Central de Abasto de Iztapalapa DF,2006,7
04/07/2006,Caja de 17 kg.,15.29411765,Central de Abasto de Iztapalapa DF,2006,7
05/07/2006,Caja de 17 kg.,15.29411765,Central de Abasto de Iztapalapa DF,2006,7
06/07/2006,Caja de 17 kg.,15.29411765,Central de Abasto de Iztapalapa DF,2006,7
07/07/2006,Caja de 17 kg.,15.29411765,Central de Abasto de Iztapalapa DF,2006,7
10/07/2006,Caja de 17 kg.,15.29411765,Central de Abasto de Iztapalapa DF,2006,7
11/07/2006,Caja de 17 kg.,14.70588235,Central de Abasto de Iztapalapa DF,2006,7
12/07/2006,Caja de 17 kg.,15.29411765,Central de Abasto de Iztapalapa DF,2006,7
13/07/2006,Caja de 17 kg.,15.29411765,Central de Abasto de Iztapalapa DF,2006,7
14/07/2006,Caja de 17 kg.,14.70588235,Central de Abasto de Iztapalapa DF,2006,7
17/07/2006,Caja de 17 kg.,15.88235294,Central de Abasto de Iztapalapa DF,2006,7
18/07/2006,Caja de 17 kg.,15.88235294,Central de Abasto de Iztapalapa DF,2006,7
19/07/2006,Caja de 17 kg.,15.88235294,Central de Abasto de Iztapalapa DF,2006,7
20/07/2006,Caja de 17 kg.,15.88235294,Central de Abasto de Iztapalapa DF,2006,7
21/07/2006,Caja de 17 kg.,15.88235294,Central de Abasto de Iztapalapa DF,2006,7
24/07/2006,Caja de 17 kg.,15.88235294,Central de Abasto de Iztapalapa DF,2006,7
25/07/2006,Caja de 17 kg.,17.64705882,Central de Abasto de Iztapalapa DF,2006,7
26/07/2006,Caja de 17 kg.,20,Central de Abasto de Iztapalapa DF,2006,7
27/07/2006,Caja de 17 kg.,20,Central de Abasto de Iztapalapa DF,2006,7
01/08/2006,Caja de 15 kg.,25.33333333,Central de Abasto de Iztapalapa DF,2006,8
02/08/2006,Caja de 15 kg.,24.66666667,Central de Abasto de Iztapalapa DF,2006,8
03/08/2006,Caja de 15 kg.,24,Central de Abasto de Iztapalapa DF,2006,8
04/08/2006,Caja de 15 kg.,24,Central de Abasto de Iztapalapa DF,2006,8
07/08/2006,Caja de 15 kg.,23.33333333,Central de Abasto de Iztapalapa DF,2006,8
08/08/2006,Caja de 15 kg.,23.33333333,Central de Abasto de Iztapalapa DF,2006,8
09/08/2006,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2006,8
10/08/2006,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2006,8
11/08/2006,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2006,8
14/08/2006,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2006,8
15/08/2006,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2006,8
16/08/2006,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2006,8
17/08/2006,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2006,8
18/08/2006,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2006,8
21/08/2006,Caja de 15 kg.,23.33333333,Central de Abasto de Iztapalapa DF,2006,8
22/08/2006,Caja de 15 kg.,24.66666667,Central de Abasto de Iztapalapa DF,2006,8
23/08/2006,Caja de 15 kg.,24.66666667,Central de Abasto de Iztapalapa DF,2006,8
24/08/2006,Caja de 15 kg.,24,Central de Abasto de Iztapalapa DF,2006,8
25/08/2006,Caja de 15 kg.,24.66666667,Central de Abasto de Iztapalapa DF,2006,8
28/08/2006,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2006,8
29/08/2006,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2006,8
30/08/2006,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2006,8
31/08/2006,Caja de 15 kg.,16.66666667,Central de Abasto de Iztapalapa DF,2006,8
01/09/2006,Caja de 15 kg.,16.66666667,Central de Abasto de Iztapalapa DF,2006,9
04/09/2006,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2006,9
05/09/2006,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2006,9
06/09/2006,Caja de 15 kg.,16,Central de Abasto de Iztapalapa DF,2006,9
07/09/2006,Caja de 15 kg.,16,Central de Abasto de Iztapalapa DF,2006,9
08/09/2006,Caja de 15 kg.,16,Central de Abasto de Iztapalapa DF,2006,9
11/09/2006,Caja de 15 kg.,16.66666667,Central de Abasto de Iztapalapa DF,2006,9
12/09/2006,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2006,9
13/09/2006,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2006,9
14/09/2006,Caja de 15 kg.,16.66666667,Central de Abasto de Iztapalapa DF,2006,9
15/09/2006,Caja de 15 kg.,16,Central de Abasto de Iztapalapa DF,2006,9
18/09/2006,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2006,9
19/09/2006,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2006,9
20/09/2006,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2006,9
21/09/2006,Caja de 15 kg.,15.33333333,Central de Abasto de Iztapalapa DF,2006,9
22/09/2006,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2006,9
25/09/2006,Caja de 15 kg.,15.33333333,Central de Abasto de Iztapalapa DF,2006,9
26/09/2006,Caja de 15 kg.,15.33333333,Central de Abasto de Iztapalapa DF,2006,9
27/09/2006,Caja de 15 kg.,15.33333333,Central de Abasto de Iztapalapa DF,2006,9
28/09/2006,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2006,9
29/09/2006,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2006,9
02/10/2006,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2006,10
03/10/2006,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2006,10
04/10/2006,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2006,10
05/10/2006,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2006,10
06/10/2006,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2006,10
09/10/2006,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2006,10
10/10/2006,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2006,10
11/10/2006,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2006,10
12/10/2006,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2006,10
13/10/2006,Caja de 15 kg.,12.66666667,Central de Abasto de Iztapalapa DF,2006,10
16/10/2006,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2006,10
17/10/2006,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2006,10
18/10/2006,Caja de 15 kg.,12.66666667,Central de Abasto de Iztapalapa DF,2006,10
19/10/2006,Caja de 15 kg.,12.66666667,Central de Abasto de Iztapalapa DF,2006,10
20/10/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,10
23/10/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,10
24/10/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,10
25/10/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,10
26/10/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,10
27/10/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,10
30/10/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,10
31/10/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,10
01/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
03/11/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,11
06/11/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,11
07/11/2006,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2006,11
08/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
09/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
10/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
13/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
14/11/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,11
15/11/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,11
16/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
17/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
21/11/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,11
22/11/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,11
23/11/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,11
24/11/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,11
27/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
28/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
30/11/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,11
04/12/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,12
05/12/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,12
06/12/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,12
07/12/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,12
08/12/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,12
11/12/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,12
13/12/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,12
14/12/2006,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2006,12
15/12/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,12
19/12/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,12
20/12/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,12
21/12/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,12
22/12/2006,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2006,12
26/12/2006,Caja de 15 kg.,10,Central de Abasto de Iztapalapa DF,2006,12
27/12/2006,Caja de 15 kg.,10,Central de Abasto de Iztapalapa DF,2006,12
28/12/2006,Caja de 15 kg.,10,Central de Abasto de Iztapalapa DF,2006,12
29/12/2006,Caja de 15 kg.,10,Central de Abasto de Iztapalapa DF,2006,12
02/01/2007,Caja de 15 kg.,10,Central de Abasto de Iztapalapa DF,2007,1
03/01/2007,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2007,1
04/01/2007,Caja de 15 kg.,10,Central de Abasto de Iztapalapa DF,2007,1
08/01/2007,Caja de 15 kg.,10,Central de Abasto de Iztapalapa DF,2007,1
09/01/2007,Caja de 15 kg.,10,Central de Abasto de Iztapalapa DF,2007,1
10/01/2007,Caja de 15 kg.,10,Central de Abasto de Iztapalapa DF,2007,1
11/01/2007,Caja de 15 kg.,9.333333333,Central de Abasto de Iztapalapa DF,2007,1
12/01/2007,Caja de 15 kg.,9.333333333,Central de Abasto de Iztapalapa DF,2007,1
15/01/2007,Caja de 15 kg.,9.333333333,Central de Abasto de Iztapalapa DF,2007,1
16/01/2007,Caja de 15 kg.,9.333333333,Central de Abasto de Iztapalapa DF,2007,1
17/01/2007,Caja de 15 kg.,9.333333333,Central de Abasto de Iztapalapa DF,2007,1
18/01/2007,Caja de 15 kg.,9.333333333,Central de Abasto de Iztapalapa DF,2007,1
19/01/2007,Caja de 15 kg.,9.333333333,Central de Abasto de Iztapalapa DF,2007,1
22/01/2007,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2007,1
23/01/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,1
24/01/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,1
25/01/2007,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2007,1
26/01/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,1
29/01/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,1
30/01/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,1
31/01/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,1
01/02/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,2
02/02/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,2
07/02/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,2
09/02/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,2
12/02/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,2
14/02/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,2
15/02/2007,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2007,2
16/02/2007,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2007,2
19/02/2007,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2007,2
20/02/2007,Caja de 15 kg.,10.66666667,Central de Abasto de Iztapalapa DF,2007,2
21/02/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,2
22/02/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,2
23/02/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,2
27/02/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,2
28/02/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,2
01/03/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,3
02/03/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,3
05/03/2007,Caja de 15 kg.,11.33333333,Central de Abasto de Iztapalapa DF,2007,3
07/03/2007,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2007,3
08/03/2007,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2007,3
12/03/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,3
13/03/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,3
14/03/2007,Caja de 15 kg.,12,Central de Abasto de Iztapalapa DF,2007,3
15/03/2007,Caja de 15 kg.,12.66666667,Central de Abasto de Iztapalapa DF,2007,3
16/03/2007,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2007,3
20/03/2007,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2007,3
21/03/2007,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2007,3
22/03/2007,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2007,3
23/03/2007,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2007,3
26/03/2007,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2007,3
27/03/2007,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2007,3
28/03/2007,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2007,3
29/03/2007,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2007,3
30/03/2007,Caja de 15 kg.,13.33333333,Central de Abasto de Iztapalapa DF,2007,3
02/04/2007,Caja de 15 kg.,14,Central de Abasto de Iztapalapa DF,2007,4
03/04/2007,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2007,4
04/04/2007,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2007,4
09/04/2007,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2007,4
10/04/2007,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2007,4
11/04/2007,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2007,4
12/04/2007,Caja de 15 kg.,15.33333333,Central de Abasto de Iztapalapa DF,2007,4
13/04/2007,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2007,4
16/04/2007,Caja de 15 kg.,14.66666667,Central de Abasto de Iztapalapa DF,2007,4
17/04/2007,Caja de 15 kg.,15.33333333,Central de Abasto de Iztapalapa DF,2007,4
18/04/2007,Caja de 15 kg.,16,Central de Abasto de Iztapalapa DF,2007,4
19/04/2007,Caja de 15 kg.,16.66666667,Central de Abasto de Iztapalapa DF,2007,4
20/04/2007,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2007,4
23/04/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,4
24/04/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,4
25/04/2007,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2007,4
26/04/2007,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2007,4
27/04/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,4
30/04/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,4
02/05/2007,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2007,5
03/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
04/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
07/05/2007,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2007,5
08/05/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,5
09/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
10/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
11/05/2007,Caja de 15 kg.,17.33333333,Central de Abasto de Iztapalapa DF,2007,5
14/05/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,5
15/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
16/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
17/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
18/05/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,5
21/05/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,5
22/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
23/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
24/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
25/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
28/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
29/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
30/05/2007,Caja de 15 kg.,18,Central de Abasto de Iztapalapa DF,2007,5
31/05/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,5
01/06/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,6
04/06/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,6
05/06/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,6
06/06/2007,Caja de 15 kg.,18.66666667,Central de Abasto de Iztapalapa DF,2007,6
07/06/2007,Caja de 15 kg.,19.33333333,Central de Abasto de Iztapalapa DF,2007,6
08/06/2007,Caja de 15 kg.,19.33333333,Central de Abasto de Iztapalapa DF,2007,6
11/06/2007,Caja de 15 kg.,20,Central de Abasto de Iztapalapa DF,2007,6
12/06/2007,Caja de 15 kg.,20.66666667,Central de Abasto de Iztapalapa DF,2007,6
13/06/2007,Caja de 15 kg.,20.66666667,Central de Abasto de Iztapalapa DF,2007,6
14/06/2007,Caja de 15 kg.,21.33333333,Central de Abasto de Iztapalapa DF,2007,6
15/06/2007,Caja de 15 kg.,21.33333333,Central de Abasto de Iztapalapa DF,2007,6
18/06/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,6
19/06/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,6
20/06/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,6
21/06/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,6
22/06/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,6
25/06/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,6
26/06/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,6
27/06/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,6
28/06/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,6
29/06/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,6
02/07/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,7
03/07/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,7
04/07/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,7
05/07/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,7
06/07/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,7
09/07/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,7
10/07/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,7
11/07/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,7
12/07/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,7
13/07/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,7
16/07/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,7
17/07/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,7
18/07/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,7
19/07/2007,Caja de 15 kg.,23.33333333,Central de Abasto de Iztapalapa DF,2007,7
20/07/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,7
23/07/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,7
24/07/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,7
25/07/2007,Caja de 15 kg.,23.33333333,Central de Abasto de Iztapalapa DF,2007,7
26/07/2007,Caja de 15 kg.,23.33333333,Central de Abasto de Iztapalapa DF,2007,7
27/07/2007,Caja de 15 kg.,23.33333333,Central de Abasto de Iztapalapa DF,2007,7
30/07/2007,Caja de 15 kg.,23.33333333,Central de Abasto de Iztapalapa DF,2007,7
31/07/2007,Caja de 15 kg.,24,Central de Abasto de Iztapalapa DF,2007,7
01/08/2007,Caja de 15 kg.,24.66666667,Central de Abasto de Iztapalapa DF,2007,8
02/08/2007,Caja de 15 kg.,26.66666667,Central de Abasto de Iztapalapa DF,2007,8
03/08/2007,Caja de 15 kg.,26.66666667,Central de Abasto de Iztapalapa DF,2007,8
06/08/2007,Caja de 15 kg.,27.33333333,Central de Abasto de Iztapalapa DF,2007,8
07/08/2007,Caja de 15 kg.,28,Central de Abasto de Iztapalapa DF,2007,8
08/08/2007,Caja de 15 kg.,28.66666667,Central de Abasto de Iztapalapa DF,2007,8
09/08/2007,Caja de 15 kg.,28,Central de Abasto de Iztapalapa DF,2007,8
10/08/2007,Caja de 15 kg.,28,Central de Abasto de Iztapalapa DF,2007,8
13/08/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,8
14/08/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,8
15/08/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,8
16/08/2007,Caja de 15 kg.,22.66666667,Central de Abasto de Iztapalapa DF,2007,8
17/08/2007,Caja de 15 kg.,22,Central de Abasto de Iztapalapa DF,2007,8
20/08/2007,Caja de 15 kg.,21.33333333,Central de Abasto de Iztapalapa DF,2007,8
