producto,tipo_producto,precio,fecha_observacion,cadena_comercial,establecimiento,direccion,colonia,cp,municipio,entidad
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL VILLAHERMOSA GUAYABAL,"PROL. PASEO USUMACINTA 409, ENTRE CARLOS PELLICER Y  PE",GUAYABAL,86090,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL VILLAHERMOSA GUAYABAL,"PROL. PASEO USUMACINTA 409, ENTRE CARLOS PELLICER Y  PE",GUAYABAL,86090,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.95,2026-06-03,H.E.B.,H.E.B. SUCURSAL SAN NICOLAS,"UNIVERSIDAD NTE. 101, ENTRE PARQUE ANAHUAC Y TREVI",ANAHUAC,66450,San Nicolás de los Garza,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.95,2026-06-03,H.E.B.,H.E.B. SUCURSAL SAN NICOLAS,"UNIVERSIDAD NTE. 101, ENTRE PARQUE ANAHUAC Y TREVI",ANAHUAC,66450,San Nicolás de los Garza,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL PERINORTE,"CARR. MEX. QUERETARO KM. 30.5, ENTRE AV. CENTRAL Y C. C",HACIENDA EL PARQUE,54763,Cuautitlán Izcalli,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL PERINORTE,"CARR. MEX. QUERETARO KM. 30.5, ENTRE AV. CENTRAL Y C. C",HACIENDA EL PARQUE,54763,Cuautitlán Izcalli,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,65.0,2026-06-03,MERCADO PUBLICO,MERCADO AEROPUERTO,"AERONAUTICA 6910, ESQ. PANAMERICANA",JARDINES DEL  AEROPUERTO,32695,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,65.0,2026-06-03,MERCADO PUBLICO,MERCADO AEROPUERTO,"AERONAUTICA 6910, ESQ. PANAMERICANA",JARDINES DEL  AEROPUERTO,32695,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL FUENTES DEL VALLE,"JOSE LOPEZ PORTILLO 149, ESQ. FUENTES DEL VALLE",FUENTES DEL VALLE,54910,Tultitlán,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL FUENTES DEL VALLE,"JOSE LOPEZ PORTILLO 149, ESQ. FUENTES DEL VALLE",FUENTES DEL VALLE,54910,Tultitlán,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,46.0,2026-06-03,WAL-MART,WALMART SUCURSAL CD. JUÁREZ,"EJER. NACIONAL  7445, ENTRE PDRAS. NEGRAS Y MISIÓN DIEG",PARTIDO IGLESIAS,38618,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,46.0,2026-06-03,WAL-MART,WALMART SUCURSAL CD. JUÁREZ,"EJER. NACIONAL  7445, ENTRE PDRAS. NEGRAS Y MISIÓN DIEG",PARTIDO IGLESIAS,38618,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL COACALCO,"LOPEZ PORTILLO 101, ESQ. BLVD. COACALCO",ZACUAUTITLAN,55700,Coacalco,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL COACALCO,"LOPEZ PORTILLO 101, ESQ. BLVD. COACALCO",ZACUAUTITLAN,55700,Coacalco,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,99.9,2026-06-03,MINISUPER,ABARREY SUCURSAL YAÑEZ,"GRAL. JOSE MARIA YAÑEZ 212, ESQ. AV. TABASCO",SAN BENITO,83190,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,99.9,2026-06-03,MINISUPER,ABARREY SUCURSAL YAÑEZ,"GRAL. JOSE MARIA YAÑEZ 212, ESQ. AV. TABASCO",SAN BENITO,83190,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,68.0,2026-06-03,HIPERMERCADO SORIANA,MEGA SORIANA SUCURSAL GUADALAJARA,"RAFAEL SANCIO 55, ENTRE DEBUSSY Y JUAN SEBASTIAB BACH",RESIDENCIAL LA ESTANCIA,45030,Zapopan,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,68.0,2026-06-03,HIPERMERCADO SORIANA,MEGA SORIANA SUCURSAL GUADALAJARA,"RAFAEL SANCIO 55, ENTRE DEBUSSY Y JUAN SEBASTIAB BACH",RESIDENCIAL LA ESTANCIA,45030,Zapopan,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-06-03,MERCADO PUBLICO,MERCADO 16 DE SEPTIEMBRE,"GOMEZ PEDRAZA S/N, ESQ. SOR JUANA INES DE LA CRUZ",BARRIO ZOPILOCALCO,50050,Toluca,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-06-03,MERCADO PUBLICO,MERCADO 16 DE SEPTIEMBRE,"GOMEZ PEDRAZA S/N, ESQ. SOR JUANA INES DE LA CRUZ",BARRIO ZOPILOCALCO,50050,Toluca,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-03,FRESKO LA COMER,FRESKO  LA COMER SUCURSAL SAN LUIS POTOSÍ,"BLVD. ANTONIO ROCHA CORDERO 392, ESQ. DE LA MARQUESA",VILLANTIGUA,78214,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-03,FRESKO LA COMER,FRESKO  LA COMER SUCURSAL SAN LUIS POTOSÍ,"BLVD. ANTONIO ROCHA CORDERO 392, ESQ. DE LA MARQUESA",VILLANTIGUA,78214,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-03,ALSUPER,ALSUPER SUCURSAL DOMINGO ARRIETA,"DOMINGO ARRIETA 1403, ENTRE GEMINIS Y TALPA",JALISCO,34180,Durango,Durango
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-03,ALSUPER,ALSUPER SUCURSAL DOMINGO ARRIETA,"DOMINGO ARRIETA 1403, ENTRE GEMINIS Y TALPA",JALISCO,34180,Durango,Durango
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-03,MERCADO PUBLICO,MERCADO DE SAN FRANCISCO,"CALLE 10 NO. 72, ESQ. CALLE 39 A",BARRIO DE SAN FRANCISCO,24010,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-03,MERCADO PUBLICO,MERCADO DE SAN FRANCISCO,"CALLE 10 NO. 72, ESQ. CALLE 39 A",BARRIO DE SAN FRANCISCO,24010,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-03,MERCADO PUBLICO,MERCADO LA PURISIMA,"LUIS HIDALGO MONROY 423, ESQ. QUETZAL",LEYES DE REFORMA 1A. SECCIÓN,09340,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-03,MERCADO PUBLICO,MERCADO LA PURISIMA,"LUIS HIDALGO MONROY 423, ESQ. QUETZAL",LEYES DE REFORMA 1A. SECCIÓN,09340,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-06-03,CHEDRAUI,CHEDRAUI SUCURSAL UPAEP (077),"9 PONIENTE NO. 1901, 19 SUR Y 21 SUR",BARRIO DE SANTIAGO,72000,Puebla,Puebla
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-06-03,CHEDRAUI,CHEDRAUI SUCURSAL UPAEP (077),"9 PONIENTE NO. 1901, 19 SUR Y 21 SUR",BARRIO DE SANTIAGO,72000,Puebla,Puebla
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL LOS ANGELES,"CALZ. ERMITA IZTAPALAPA 2001, ESQ. MARGARITAS",LOS ANGELES,09830,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL LOS ANGELES,"CALZ. ERMITA IZTAPALAPA 2001, ESQ. MARGARITAS",LOS ANGELES,09830,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL CAMPECHE,"MARIA LAVALLE URBINA, ENTRE JOAQUIN CLAUSEL Y RICARDO C",AH KIN PEACH,24014,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL CAMPECHE,"MARIA LAVALLE URBINA, ENTRE JOAQUIN CLAUSEL Y RICARDO C",AH KIN PEACH,24014,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-06-03,SORIANA SUPER,SORIANA SÚPER  SUCURSAL CANCÚN GLORIETA,"AV. TULUM  MZ-01, LT- 37, 38 Y 39, ESQ.  GLORIETA UXMAL",S.M. 2,77500,Benito Juárez,Quintana Roo
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-06-03,SORIANA SUPER,SORIANA SÚPER  SUCURSAL CANCÚN GLORIETA,"AV. TULUM  MZ-01, LT- 37, 38 Y 39, ESQ.  GLORIETA UXMAL",S.M. 2,77500,Benito Juárez,Quintana Roo
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-06-03,CENTRAL DE ABASTOS,CENTRAL DE ABASTO IZTAPALAPA (IZTAPALAPA),"PROL. EJE 6 SUR 520, ESQ. CANAL DE APATLACO",EJIDOS DEL MORAL,09030,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-06-03,CENTRAL DE ABASTOS,CENTRAL DE ABASTO IZTAPALAPA (IZTAPALAPA),"PROL. EJE 6 SUR 520, ESQ. CANAL DE APATLACO",EJIDOS DEL MORAL,09030,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,34.8,2026-06-03,MERCADO SORIANA,MERCADO SORIANA SUCURSAL IZCALLI,"JORGE JIMENEZ CANTU S/N, ESQ. XALTENCO",CUAUTITLAN IZCALLI  NORTE INFONAVIT,54720,Cuautitlán,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,34.8,2026-06-03,MERCADO SORIANA,MERCADO SORIANA SUCURSAL IZCALLI,"JORGE JIMENEZ CANTU S/N, ESQ. XALTENCO",CUAUTITLAN IZCALLI  NORTE INFONAVIT,54720,Cuautitlán,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL SANTO DOMINGO,"AV.SANTO DOMINGO S/N, ESQ. SOFIA BASSI",SAN ISIDRO,66430,San Nicolás de los Garza,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL SANTO DOMINGO,"AV.SANTO DOMINGO S/N, ESQ. SOFIA BASSI",SAN ISIDRO,66430,San Nicolás de los Garza,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,48.9,2026-06-03,MERCADO SORIANA,MERCADO SORIANA SUCURSAL SAN LORENZO XALPA (986),"AV. SAN LORENZO 2171, ENTRE NAUTLA Y ESTRELLA",SAN JUAN XALPA,09850,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,48.9,2026-06-03,MERCADO SORIANA,MERCADO SORIANA SUCURSAL SAN LORENZO XALPA (986),"AV. SAN LORENZO 2171, ENTRE NAUTLA Y ESTRELLA",SAN JUAN XALPA,09850,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL SANTA MARIA COACALCO,"JOSE LOPEZ PORTILLO 2, DENTRO DE LA PLAZA COMERCIAL",SAN FRANCISCO COACALCO,55712,Coacalco,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL SANTA MARIA COACALCO,"JOSE LOPEZ PORTILLO 2, DENTRO DE LA PLAZA COMERCIAL",SAN FRANCISCO COACALCO,55712,Coacalco,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.5,2026-06-03,MEGA SORIANA,MEGA SORIANA SUCURSAL COACALCO,"LOPEZ PORTILLO 37, ESQ. ENTRADA TULTEPEC",PERIODISTAS,55700,Coacalco,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.5,2026-06-03,MEGA SORIANA,MEGA SORIANA SUCURSAL COACALCO,"LOPEZ PORTILLO 37, ESQ. ENTRADA TULTEPEC",PERIODISTAS,55700,Coacalco,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA,"CONVENCION 1914 PTE. 1101, ENTRE A. DE LOS ARELLANO Y G",GUADALUPE,20180,Aguascalientes,Aguascalientes
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA,"CONVENCION 1914 PTE. 1101, ENTRE A. DE LOS ARELLANO Y G",GUADALUPE,20180,Aguascalientes,Aguascalientes
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,52.0,2026-06-03,WAL-MART,WALMART SUCURSAL COLA DE BALLENA,"AGUSTIN OLACHEA S/N, ENTRE CTRA. TRANSPENINSULAR Y LIBR",EL ZACATAL,23088,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,52.0,2026-06-03,WAL-MART,WALMART SUCURSAL COLA DE BALLENA,"AGUSTIN OLACHEA S/N, ENTRE CTRA. TRANSPENINSULAR Y LIBR",EL ZACATAL,23088,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,90.0,2026-06-03,MERCADO PUBLICO,MERCADO HIDALGO,"PALMERAS S/N, ESQ. EMILIO CARRANZA",REFORMA,68000,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,90.0,2026-06-03,MERCADO PUBLICO,MERCADO HIDALGO,"PALMERAS S/N, ESQ. EMILIO CARRANZA",REFORMA,68000,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-03,MEGA SORIANA,MEGA SORIANA SUCURSAL LEON INSURGENTES,"BLVD. PASEO DE INSURGENTES, ENTRE. ALUD Y NIEBLA",JARDINES DEL MORAL,37160,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-03,MEGA SORIANA,MEGA SORIANA SUCURSAL LEON INSURGENTES,"BLVD. PASEO DE INSURGENTES, ENTRE. ALUD Y NIEBLA",JARDINES DEL MORAL,37160,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,40.8,2026-06-03,SORIANA EXPRESS,SORIANA EXPRESS SUCURSAL PLAZA CUAUTITLAN,"AVENIDA CENTRO URBANO PONIENTE S/N, ESQUINA DR.  JIMENE",BOSQUES DE LA HACIENDA,54715,Cuautitlán Izcalli,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,40.8,2026-06-03,SORIANA EXPRESS,SORIANA EXPRESS SUCURSAL PLAZA CUAUTITLAN,"AVENIDA CENTRO URBANO PONIENTE S/N, ESQUINA DR.  JIMENE",BOSQUES DE LA HACIENDA,54715,Cuautitlán Izcalli,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL 3506,"SIMBOLOS PATRIOS 1319, ENTRE FRESNOS Y CDA. SIMBOLOS PA",EXHACIENDA CANDIANI,68130,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-06-03,WAL-MART,WALMART SUCURSAL 3506,"SIMBOLOS PATRIOS 1319, ENTRE FRESNOS Y CDA. SIMBOLOS PA",EXHACIENDA CANDIANI,68130,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-03,MEGA SORIANA,MEGA SORIANA SUCURSAL LA DIANA,"FARALLON DEL OBISPO 216, ENTRE NAVEGANTE JUAN PEREZ Y R",FARALLON,39690,Acapulco de Juárez,Guerrero
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-03,MEGA SORIANA,MEGA SORIANA SUCURSAL LA DIANA,"FARALLON DEL OBISPO 216, ENTRE NAVEGANTE JUAN PEREZ Y R",FARALLON,39690,Acapulco de Juárez,Guerrero
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,48.9,2026-06-03,MERCADO SORIANA,MERCADO SORIANA SUCURSAL LOPEZ PORTILLO,"LOPEZ PORTILLO 90, CASI ESQ. HERMENEGILDO GALEANA",BUENAVISTA,54944,Tultitlán,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,48.9,2026-06-03,MERCADO SORIANA,MERCADO SORIANA SUCURSAL LOPEZ PORTILLO,"LOPEZ PORTILLO 90, CASI ESQ. HERMENEGILDO GALEANA",BUENAVISTA,54944,Tultitlán,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-03,MEGA SORIANA,MEGA SORIANA SUCURSAL IZCALLI,"JORGE JIMENEZ CANTU  MZ-C 248, ESQ. TENANGO DEL VALLE",CENTRO URBANO,54730,Cuautitlán Izcalli,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-03,MEGA SORIANA,MEGA SORIANA SUCURSAL IZCALLI,"JORGE JIMENEZ CANTU  MZ-C 248, ESQ. TENANGO DEL VALLE",CENTRO URBANO,54730,Cuautitlán Izcalli,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL IZTAPALAPA,"CALZ. ERMITA IZTAPALAPA 875, ENTRE TLAHUAC Y DIAGONA",SANTA ISABEL INDUSTRIAL,09820,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,BODEGA AURRERA,BODEGA AURRERA SUCURSAL IZTAPALAPA,"CALZ. ERMITA IZTAPALAPA 875, ENTRE TLAHUAC Y DIAGONA",SANTA ISABEL INDUSTRIAL,09820,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-03,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL LA VIGA (251),CALZ. DE LA VIGA 1801,UNIDAD MODELO,09080,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-03,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL LA VIGA (251),CALZ. DE LA VIGA 1801,UNIDAD MODELO,09080,Iztapalapa,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-06-03,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL BOCA DEL RIO,"CALZ. JUAN PABLO II NO. 1350, CIENCIAS EXACTAS Y MEDICO",FRACCIONAMIENTO SUTSEM,94299,Boca del Río,Veracruz
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-06-03,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL BOCA DEL RIO,"CALZ. JUAN PABLO II NO. 1350, CIENCIAS EXACTAS Y MEDICO",FRACCIONAMIENTO SUTSEM,94299,Boca del Río,Veracruz
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,CHEDRAUI,CHEDRAUI SUCURSAL PLAZA COACALCO (266),"VIA JOSE LOPEZ PORTILLO NO 344, AVENIDA DEL PARQUE Y BE",SAN LORENZO TETLIXTAC,55714,Coacalco,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-03,CHEDRAUI,CHEDRAUI SUCURSAL PLAZA COACALCO (266),"VIA JOSE LOPEZ PORTILLO NO 344, AVENIDA DEL PARQUE Y BE",SAN LORENZO TETLIXTAC,55714,Coacalco,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.9,2026-06-03,LEY (AUTOSERVICIO),LEY SUCURSAL HIDALGO (1102),"BLVD. HIDALGO 1405, ENTRE BLVD. CAMPESPRE Y DEL AVIO",FRACC. DE LOS GOMEZ,37470,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.9,2026-06-03,LEY (AUTOSERVICIO),LEY SUCURSAL HIDALGO (1102),"BLVD. HIDALGO 1405, ENTRE BLVD. CAMPESPRE Y DEL AVIO",FRACC. DE LOS GOMEZ,37470,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-06-04,CHEDRAUI,CHEDRAUI SUCURSAL AGUASCALIENTES,"BLVD. JOSE MA. CHAVEZ 1809, ENTRE VALENTE QUINTANA Y AN",PRADOS DE VILLASUNCIÓN,20280,Aguascalientes,Aguascalientes
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-06-04,CENTRAL DE ABASTOS,CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N, SALIDA A MÉXICO",CENTRAL DE ABASTO,20280,Aguascalientes,Aguascalientes
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL RIO,"PASEO DE LOS HEROES 95, CENTRO COMERCIAL PLAZA RÍO",ZONA RIO,22010,Tijuana,Baja California
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.9,2026-06-04,LEY (AUTOSERVICIO),CASA LEY SUCURSAL LA PAZ,"AGUSTIN OLACHEA S/N, ESQ. ANTONIO NAVARRO",PUESTA DEL SOL,23070,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,90.0,2026-06-04,MERCADO PUBLICO,MERCADO FRANCISCO I. MADERO,"REVOLUCION S/N, ENTRE OCAMPO Y DEGOLLADO",CENTRO,23000,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-06-04,MERCADO PUBLICO,MERCADO EJIDAL,"QUERETARO S/N, ENTRE REPUBLICA DEL SALVADOR Y AVENIDA C",SANTA ANA,24050,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-06-04,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL CAMPECHE CENTRAL 971,"AV. CENTRAL 91, ENTRE  REPUBLICA DEL SALVADOR Y AV. CEN",SANTA ANA,24050,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-06-04,BODEGA AURRERA,BODEGA AURRERA  SUCURSAL EMILIO CARRANZA,PRESIDENTE CARDENAS S/N ESQ. EMILIO CARRANZA,ZONA CENTRO,25000,Saltillo,Coahuila
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-04,ALSUPER,ALSUPER SUCURSAL COSS,"ISIDRO LÓPEZ ZERTUCHE 1255, ESQ. BLVD. FRANCISCO COSS",FRACC. UNIVERSIDAD,25000,Saltillo,Coahuila
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,CHEDRAUI,CHEDRAUI SUCURSAL TUXTLA CRYSTAL,"BELISARIO DOMINGUEZ 1691, ENTRE BUGAMBILIAS Y CIRO FERR",TERAN,29000,Tuxtla Gutiérrez,Chiapas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.99,2026-06-04,S MART,S MART SUCURSAL LOPEZ MATEOS,"ADOLFO LOPEZ MATEOS  2125, ESQ. BLVD. MUNICIPIO LIBRE",REFORMA,32380,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,75.99,2026-06-04,MINISUPER,MINISUPER SUPERETTE SUCURSAL 40,"POSADA POMPA 1588, ESQ. AV. ADOLFO LÓPEZ MATEOS",MELCHOR OCAMPO,32250,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,75.0,2026-06-04,MERCADO PUBLICO,MERCADO VOY ABASTOS SUCURSAL PRADERA DORADA,"TECNOLOGICO 3145 L-10, INT. DE PLAZA DEL SOL",DEL MARQUEZ,32618,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.0,2026-06-04,WAL-MART,WALMART SUCURSAL CUITLAHUAC,"CUITLAHUAC 3651, ENTRE TORONJIL Y FERROCARRIL C.",HOGAR Y SEGURIDAD,02820,Azcapotzalco,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,80.0,2026-06-04,MERCADO PUBLICO,MERCADO VICTORIA DE LAS DEMOCRACIAS,"PIMIENTA S/N, ESQ. TORONJIL",IGNACIO ALLENDE,02810,Azcapotzalco,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.0,2026-06-04,WAL-MART,WALMART SUCURSAL NEXTENGO,"NEXTENGO 78, ENTRE FERROCARRILES NACIONALES Y SANTA CRU",SANTA CRUZ ACAYUCAN,02770,Azcapotzalco,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-06-04,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL CUITLAHUAC (253),"CUITLAHUAC 372, ENTRE PANTACO Y RABAI",JARDÍN AZPETIA,02530,Azcapotzalco,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.32,2026-06-04,U.N.A.M.,U.N.A.M. SUCURSAL 02 CD UNIVERSITARIA,DALIAS S/N CERCA METRO UNIVERSIDAD,COPILCO EL ALTO,04360,Coyoacán,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,89.9,2026-06-04,LA COMER,LACOMER SUCURSAL MIGUEL ANGEL DE QUEVEDO,"MIGUEL ANGEL DE QUEVEDO 443, ENTRE MELCHOR OCAMPO Y PSI",ROMERO DE TERREROS,04310,Coyoacán,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.0,2026-06-04,WAL-MART,WAL MART SUCURSAL MIRAMONTES,"ESCUELA NAVAL MILITAR 753, ESQ. CANAL DE MIRAMONTES",LOS CIPRESES,04830,Coyoacán,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.0,2026-06-04,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL GIRASOLES,"RANCHO SAN LORENZO 6, ESQ. CALZADA DE LAS BOMBAS (INT.",GIRASOLES III,04920,Coyoacán,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.9,2026-06-04,CHEDRAUI,CHEDRAUI SUCURSAL PLAZA AMERICA,"BENITO JUAREZ 117, ENTRE DIVISION DEL NORTE Y EUCALIPTO",EXHACIENDA DE COAPA,04850,Coyoacán,Ciudad de México
